Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Журналист,Маркетинг и СМИ,от 103 500 тенге,"Государственное учреждение ""Отдел физической культуры и спорта города Семей области Абай""",Вакансия опубликована 25.01.2023,Адреса нет,полный день,Проектная работа,Ведение новостных лент и представительств в социальных сетях;,https://enbek.kz/ru/vacancy/zhurnalist~2865609,Молодежная практика,Журналистика
Помощник юриста,Юриспруденция,от 103 500 тенге,Частный нотариус   Нұрланова  Анна  Нұрланқызы,Вакансия опубликована 25.01.2023,Адреса нет,полный день,Проектная работа,Проверка соответствия законодательству документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2867161,Молодежная практика,Юриспруденция
Сборщик (общий профиль),Производство,от 103 500 тенге,ИП Нургалиева Бакыткайша Токказиевна,Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,сборка мебели;,https://enbek.kz/ru/vacancy/sborshchik-(obshchii-profil)~2873948,Первое рабочее место,Сервисное обслуживание/производство
Инструктор по физической культуре,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Мини-центр Балғын""",Вакансия опубликована 24.01.2023,Адреса нет,полный день,Проектная работа,Планирование тренировочного процесса;,https://enbek.kz/ru/vacancy/instruktor-po-fizicheskoi-kulture~2864441,Молодежная практика,
PR-менеджер,Маркетинг и СМИ,от 103 500 тенге,ИП Оспанов,Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,Проведение рекламных презентаций для клиентов;,https://enbek.kz/ru/vacancy/pr-menedzher~2865345,Молодежная практика,Журналистика
Рекламный представитель,Маркетинг и СМИ,от 103 500 тенге,ИП Оспанов,Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,Проведение рекламных презентаций для клиентов;,https://enbek.kz/ru/vacancy/reklamnyi-predstavitel~2865346,Молодежная практика,Журналистика
Видеооператор,Маркетинг и СМИ,от 103 500 тенге,ИП Оспанов,Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,"Подготовка объектов, материалов для аудио (видео) продукции;",https://enbek.kz/ru/vacancy/videooperator~2865348,Молодежная практика,Журналистика
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП Оспанов,Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,Начисление и перечисление налоговых и других обязательных платежей;,https://enbek.kz/ru/vacancy/bukhgalter~2865349,Молодежная практика,Финансы
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,ИП Оспанов,Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/smm-menedzher~2865350,Молодежная практика,Журналистика
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Филиал Республиканского государственного казенного предприятия ""Центр судебных экспертиз Министерства юстиции Республики Казахстан"" Институт судебных экспертиз по области Абай",Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,Ведение медицинской документации;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2864079,Молодежная практика,Медицина
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"ИП ""МУСАБАЛИНА ГУЛЬНАР КЕЗДИКОВНА""",Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,Организация бухгалтерского учета и финансово-хозяйственной деятельности;,https://enbek.kz/ru/vacancy/bukhgalter~2869491,Молодежная практика,Финансы
Модельер-конструктор,Производство,от 103 500 тенге,"ИП ""МУСАБАЛИНА ГУЛЬНАР КЕЗДИКОВНА""",Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,"Проверка по лекалам, подгонка и подрезка неточностей кроя;",https://enbek.kz/ru/vacancy/modeler-konstruktor~2869492,Молодежная практика,Сервисное обслуживание/производство
Журналист,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Восток Объектив""",Вакансия опубликована 23.01.2023,Адреса нет,полный день,Проектная работа,Написание редакционных статей и подготовка комментариев;,https://enbek.kz/ru/vacancy/zhurnalist~2850065,Молодежная практика,Журналистика
Административный секретарь,HR и секретариат,от 103 500 тенге,"общественное объединение ""Дом""",Вакансия опубликована 22.01.2023,Адреса нет,полный день,Проектная работа,"Учет и хранение, передача документов в подразделения;",https://enbek.kz/ru/vacancy/administrativnyi-sekretar~2868533,Молодежная практика,Менеджмент
Медицинская(ий) сестра/брат общей практики,Медицина и фармацевтика,от 103 500 тенге,"Учреждение ""Поликлиника ""Хаким""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Оказание первой медицинской помощи;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat-obshchei-praktiki~2845077,Молодежная практика,Медицина
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное учреждение ""Средняя общеобразовательная школа №12"" отдела образования города Семей управления образования области Абай",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Владение современными технологиями и методиками преподавания;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2864044,Молодежная практика,
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное учреждение ""Средняя общеобразовательная школа №12"" отдела образования города Семей управления образования области Абай",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Организация образовательного процесса;,https://enbek.kz/ru/vacancy/logoped-defektolog~2864046,Молодежная практика,
Программист приложений,IT и телекоммуникации,от 103 500 тенге,"Коммунальное государственное учреждение ""Средняя общеобразовательная школа №12"" отдела образования города Семей управления образования области Абай",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/programmist-prilozhenii~2864042,Молодежная практика,IT
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Управление по чрезвычайным ситуациям города Семей Департамента по чрезвычайным ситуациям области Абай Министерства по чрезвычайным ситуациям Республики Казахстан""",Вакансия опубликована 20.01.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yurist~2867020,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"Юридическая фирма ""TEARA""",Вакансия опубликована 19.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2863244,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП Баяхметов Шалхар Муратбекович,Вакансия опубликована 19.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2851792,Молодежная практика,Финансы
Секретарь,HR и секретариат,от 103 500 тенге,"""OVS"" Бухгалтерское Агентство",Вакансия опубликована 19.01.2023,Адреса нет,полный день,Проектная работа,"Учет и хранение, передача документов в подразделения;",https://enbek.kz/ru/vacancy/sekretar~2852098,Молодежная практика,Менеджмент
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"""OVS"" Бухгалтерское Агентство",Вакансия опубликована 19.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2852099,Молодежная практика,Финансы
Специалист по закупкам,Финансы и бухучет,от 103 500 тенге,"""OVS"" Бухгалтерское Агентство",Вакансия опубликована 19.01.2023,Адреса нет,полный день,Проектная работа,"Участие в тендерах, подготовка коммерческих предложений;",https://enbek.kz/ru/vacancy/specialist-po-zakupkam~2852100,Молодежная практика,Финансы
Дизайнер мебели,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Solo-интерьер""",Вакансия опубликована 19.01.2023,Адреса нет,полный день,Проектная работа,Разработка дизайна новой продукции;,https://enbek.kz/ru/vacancy/dizainer-mebeli~2853375,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Общественное объединение ""Украинский культурный центр ""Мрія"" города Семей""",Вакансия опубликована 18.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2847983,Молодежная практика,Юриспруденция
Журналист,Маркетинг и СМИ,от 103 500 тенге,"коммунальное государственное учреждение ""Молодежный ресурсный центр города Семей"" государственного учреждения ""Отдел внутренней политики города Семей области Абай""",Вакансия опубликована 18.01.2023,Адреса нет,полный день,Проектная работа,Написание редакционных статей и подготовка комментариев;,https://enbek.kz/ru/vacancy/zhurnalist~2849110,Молодежная практика,Журналистика
Программист-аналитик,IT и телекоммуникации,от 103 500 тенге,"коммунальное государственное учреждение ""Молодежный ресурсный центр города Семей"" государственного учреждения ""Отдел внутренней политики города Семей области Абай""",Вакансия опубликована 18.01.2023,Адреса нет,полный день,Проектная работа,Сервисное обслуживание аппаратного и программного обеспечения;,https://enbek.kz/ru/vacancy/programmist-analitik~2849111,Молодежная практика,IT
Делопроизводитель,HR и секретариат,от 103 500 тенге,Государственное учреждение «Отдел экономики и финансов города Семей области Абай»,Вакансия опубликована 17.01.2023,Адреса нет,полный день,Проектная работа,Организация документооборота;,https://enbek.kz/ru/vacancy/deloproizvoditel~2855129,Молодежная практика,Менеджмент
Помощник юриста,Юриспруденция,от 103 500 тенге,Республиканское государственное учреждение «Управление государственных доходов по городу Семей Департамента государственных доходов по области Абай Комитета государственных доходов Министерства финансов Республики Казахстан»,Вакансия опубликована 17.01.2023,Адреса нет,полный день,Проектная работа,Работа с претензиями;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2843405,Молодежная практика,Юриспруденция
Финансист,Финансы и бухучет,от 103 500 тенге,Республиканское государственное учреждение «Управление государственных доходов по городу Семей Департамента государственных доходов по области Абай Комитета государственных доходов Министерства финансов Республики Казахстан»,Вакансия опубликована 17.01.2023,Адреса нет,полный день,Проектная работа,Анализ результатов финансовых операций;,https://enbek.kz/ru/vacancy/finansist~2843406,Молодежная практика,Финансы
Дизайнер печатных изданий,IT и телекоммуникации,от 103 500 тенге,Апсалямова М.Е,Вакансия опубликована 17.01.2023,Адреса нет,полный день,Проектная работа,Согласование и сдача откорректированного материала;,https://enbek.kz/ru/vacancy/dizainer-pechatnykh-izdanii~2854534,Молодежная практика,IT
Лаборант-исследователь (в области микробиологии),Медицина и фармацевтика,от 103 500 тенге,"Медицинское учреждение ""Центральная смотровая поликлиника""",Вакансия опубликована 17.01.2023,Адреса нет,полный день,Проектная работа,Анализ результатов проб крови;,https://enbek.kz/ru/vacancy/laborant-issledovatel-(v-oblasti-mikrobiologii)~2854472,Молодежная практика,Медицина
Медицинская(ий) сестра/брат общей практики,Медицина и фармацевтика,от 103 500 тенге,"Медицинское учреждение ""Центральная смотровая поликлиника""",Вакансия опубликована 17.01.2023,Адреса нет,полный день,Проектная работа,Оказание первой медицинской помощи;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat-obshchei-praktiki~2854473,Молодежная практика,Медицина
Преподаватель ритмики и хореографии,Образование и воспитание,от 103 500 тенге,Коммунальное государственное казенное предприятие «Ясли-сад № 8 «Балбөбек» отдела образования города Семей управления образования области Абай,Вакансия опубликована 17.01.2023,Адреса нет,полный день,Проектная работа,Основы музыкальной грамоты и хореографии;,https://enbek.kz/ru/vacancy/prepodavatel-ritmiki-i-khoreografii~2855239,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,Коммунальное государственное казенное предприятие «Ясли-сад № 8 «Балбөбек» отдела образования города Семей управления образования области Абай,Вакансия опубликована 17.01.2023,Адреса нет,полный день,Проектная работа,"Сотрудничество с родителями, социальными партнерами;",https://enbek.kz/ru/vacancy/vospitatel~2855242,Молодежная практика,
Учитель изобразительного искусства,Образование и воспитание,от 103 500 тенге,Коммунальное государственное казенное предприятие «Ясли-сад № 8 «Балбөбек» отдела образования города Семей управления образования области Абай,Вакансия опубликована 17.01.2023,Адреса нет,полный день,Проектная работа,Разработка эскизов рисунков;,https://enbek.kz/ru/vacancy/uchitel-izobrazitelnogo-iskusstva~2855243,Молодежная практика,
Оператор центра продаж,IT и телекоммуникации,от 103 500 тенге,ИП ЖАМАНГАРИНОВА АИДА ЕСЕНБЕКОВНА,Вакансия опубликована 17.01.2023,Адреса нет,полный день,Проектная работа,Устранение неполадок в работе сетевых сервисов и телефонии;,https://enbek.kz/ru/vacancy/operator-centra-prodazh~2843828,Молодежная практика,IT
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Централизованная бухгалтерия""",Вакансия опубликована 17.01.2023,Адреса нет,полный день,Проектная работа,Знание нормативно-правовых актов; Работа в программе 1С:Бухгалтерия;;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2845238,Молодежная практика,Финансы
Изготовитель кондитерских изделий,Производство,от 103 500 тенге,ИП Бурлака Владимир Сергеевич,Вакансия опубликована 17.01.2023,Адреса нет,полный день,Проектная работа,Производство кондитерских изделий;,https://enbek.kz/ru/vacancy/izgotovitel-konditerskikh-izdelii~2846830,Молодежная практика,Сервисное обслуживание/производство
Швея,Производство,от 103 500 тенге,Товарищество с ограниченной ответственностью «Семейское учебно-производственное предприятие общественного объединения «Казахское общество слепых»,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Подготовка эскизов и лекал;,https://enbek.kz/ru/vacancy/shveya~2847233,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,Товарищество с ограниченной ответственностью «Семейское учебно-производственное предприятие общественного объединения «Казахское общество слепых»,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2847234,Молодежная практика,Юриспруденция
Инспектор по кадрам,HR и секретариат,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр документации новейшей истории"" управления культуры, развития языков и архивного дела области Абай",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,"Оформление приказов приема, перевода и увольнения работников;",https://enbek.kz/ru/vacancy/inspektor-po-kadram~2848989,Молодежная практика,Менеджмент
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр документации новейшей истории"" управления культуры, развития языков и архивного дела области Абай",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Начисление и перечисление налоговых и других обязательных платежей;,https://enbek.kz/ru/vacancy/bukhgalter~2848990,Молодежная практика,Финансы
Архивариус,HR и секретариат,от 103 500 тенге,"Государственное учреждение ""Отдел пассажирского транспорта и автомобильных дорог города Семей области Абай""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/arkhivarius~2846523,Молодежная практика,Менеджмент
Инспектор по кадрам,HR и секретариат,от 103 500 тенге,"Государственное учреждение ""Отдел пассажирского транспорта и автомобильных дорог города Семей области Абай""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Изучение потребности рынка труда в кадрах;,https://enbek.kz/ru/vacancy/inspektor-po-kadram~2846525,Молодежная практика,Менеджмент
Помощник юриста,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Отдел пассажирского транспорта и автомобильных дорог города Семей области Абай""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Проверка соответствия законодательству документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2846526,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Отдел пассажирского транспорта и автомобильных дорог города Семей области Абай""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2846527,Молодежная практика,Финансы
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Государственное учреждение ""Отдел пассажирского транспорта и автомобильных дорог города Семей области Абай""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2846528,Молодежная практика,Менеджмент
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Отдел пассажирского транспорта и автомобильных дорог города Семей области Абай""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2846530,Молодежная практика,Финансы
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""КАЗПОЖЭКСПЕРТИЗА""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,акты сверки;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2853856,Молодежная практика,Финансы
Оценщик недвижимости,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Global Capital - E""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Изучение спроса и предложений на рынке недвижимости;,https://enbek.kz/ru/vacancy/ocenshchik-nedvizhimosti~2853481,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ADAL Trade Group""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2852345,Молодежная практика,Финансы
Документовед,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""NEXUS SECURITY""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Ведение документации и формирование отчетности;,https://enbek.kz/ru/vacancy/dokumentoved~2852209,Молодежная практика,Менеджмент
Юрисконсульт,Юриспруденция,от 103 500 тенге,Контора Частного судебного исполнителя Сулейменов Д.Ж.,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yuriskonsult~2838470,Молодежная практика,Юриспруденция
Помощник юриста,Юриспруденция,от 103 500 тенге,МУХАНОВ ЖАНАРБЕК ЖАНЫБЕКОВИЧ,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Работа с претензиями;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2838953,Молодежная практика,Юриспруденция
Помощник юриста,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Аманат Восток""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2839083,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""СЕРВИСНАЯ КОМПАНИЯ ""СЕМЕЙ""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,"Эксплуатация контрольно-кассовой техники (ККТ), выполнение расчета с покупателями;",https://enbek.kz/ru/vacancy/bukhgalter~2839625,Молодежная практика,Финансы
Звукорежиссер,Культура и спорт,от 103 500 тенге,Коммунальное государственное казенное предприятие «Клуб села Новобаженово» государственного учреждения «Аппарат акима Новобаженовского сельского округа города Семей области Абай»,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,"Обработка звука, контроль качества звука и фонограмм;",https://enbek.kz/ru/vacancy/zvukorezhisser~2839632,Молодежная практика,
Хореограф,Культура и спорт,от 103 500 тенге,Коммунальное государственное казенное предприятие «Клуб села Новобаженово» государственного учреждения «Аппарат акима Новобаженовского сельского округа города Семей области Абай»,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Организаторские навыки;,https://enbek.kz/ru/vacancy/khoreograf~2839633,Молодежная практика,
Программист 1С,IT и телекоммуникации,от 103 500 тенге,Коммунальное государственное казенное предприятие «Клуб села Новобаженово» государственного учреждения «Аппарат акима Новобаженовского сельского округа города Семей области Абай»,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/programmist-1s~2839634,Молодежная практика,IT
Врач-стоматолог,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Демеу Ер-тіс""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Лечение воспалительных заболеваний челюстно-лицевой области;,https://enbek.kz/ru/vacancy/vrach-stomatolog~2840211,Первое рабочее место,Медицина
Специалист по кадрам,HR и секретариат,от 103 500 тенге,"Крестьянское хозяйство ""Нур""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Решение вопросов кадрового обеспечения;,https://enbek.kz/ru/vacancy/specialist-po-kadram~2840861,Молодежная практика,Менеджмент
Секретарь-референт,HR и секретариат,от 103 500 тенге,"Крестьянское хозяйство ""Нур""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,"Учет и хранение, передача документов в подразделения;",https://enbek.kz/ru/vacancy/sekretar-referent~2840862,Молодежная практика,Менеджмент
Документовед,HR и секретариат,от 103 500 тенге,"Крестьянское хозяйство ""Нур""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Проверка правильности оформления документов;,https://enbek.kz/ru/vacancy/dokumentoved~2840863,Молодежная практика,Менеджмент
Воспитатель,Образование и воспитание,от 103 500 тенге,Коммунальное государственное казенное предприятие «Ясли-сад № 8 «Балбөбек» отдела образования города Семей управления образования области Абай,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,"Сотрудничество с родителями, социальными партнерами;",https://enbek.kz/ru/vacancy/vospitatel~2840877,Молодежная практика,
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"КХ ""Каликанулы""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,"Ведение кассовых, организационно-распорядительных, отчетных документов;",https://enbek.kz/ru/vacancy/bukhgalter~2841008,Молодежная практика,Финансы
"Инженер лаборант, химия",Наука и консалтинг,от 103 500 тенге,"Филиал ""Семей"" акционерного общества ""Национальный центр экспертизы и сертификации""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Проведение лабораторных исследований;,"https://enbek.kz/ru/vacancy/inzhener-laborant,-khimiya~2841263",Молодежная практика,Наука
Специалист по стандартизации,Производство,от 103 500 тенге,"Филиал ""Семей"" акционерного общества ""Национальный центр экспертизы и сертификации""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Координация работы по стандартизации и сертификации продукции;,https://enbek.kz/ru/vacancy/specialist-po-standartizacii~2841264,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ГАРМОНИЯ семей""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/yurist~2841412,Молодежная практика,Юриспруденция
Фельдшер,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ГАРМОНИЯ семей""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Оказание доврачебной медицинской помощи;,https://enbek.kz/ru/vacancy/feldsher~2841413,Молодежная практика,Медицина
Акушер(ка),Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ГАРМОНИЯ семей""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,"Патронаж беременных, женщин после родов, детей до года, диспансерных больных и престарелых;",https://enbek.kz/ru/vacancy/akusher(ka)~2841414,Молодежная практика,Медицина
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ГАРМОНИЯ семей""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Сестринский уход;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2841415,Молодежная практика,Медицина
Кредитный агент,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Микрофинансовая организация ""R-Finance""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,"Консультирование клиентов о продуктах, ценах, наличии или условии кредитования;",https://enbek.kz/ru/vacancy/kreditnyi-agent~2841426,Первое рабочее место,Финансы
Педагог-организатор,Образование и воспитание,от 103 500 тенге,"ИП ""Центр всестороннего и эстетического развития ""Balance""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/pedagog-organizator~2842156,Первое рабочее место,
Воспитатель,Образование и воспитание,от 103 500 тенге,"ИП ""Центр всестороннего и эстетического развития ""Balance""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/vospitatel~2842157,Первое рабочее место,
IT-дизайнер,IT и телекоммуникации,от 103 500 тенге,"ИП ""Центр всестороннего и эстетического развития ""Balance""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Планирование и выполнение работ по системному анализу;,https://enbek.kz/ru/vacancy/it-dizainer~2842158,Первое рабочее место,IT
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Общественное объединение ""Семейский узбекский социально-культурный центр ""Буюк келажак""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2842543,Молодежная практика,Финансы
