Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Юрист,Юриспруденция,от 103 500 тенге,"Общественное объединение ""Центр развития молодежи ""Тиек""",Вакансия опубликована 17.05.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~3106664,Первое рабочее место,Юриспруденция
Учитель средней школы (другие предметы),Образование и воспитание,от 103 500 тенге,Государственное учреждение «Департамент по обеспечению качества в сфере образования Карагандинской области Комитета по обеспечению качества в сфере образования Министерства просвещения Республики Казахстан»,Вакансия опубликована 10.05.2023,Адреса нет,полный день,Проектная работа,Владение современными технологиями и методиками преподавания;,https://enbek.kz/ru/vacancy/uchitel-srednei-shkoly-(drugie-predmety)~3085577,Молодежная практика,
Делопроизводитель,HR и секретариат,от 103 500 тенге,Государственное учреждение «Департамент по обеспечению качества в сфере образования Карагандинской области Комитета по обеспечению качества в сфере образования Министерства просвещения Республики Казахстан»,Вакансия опубликована 10.05.2023,Адреса нет,полный день,Проектная работа,Организация документооборота;,https://enbek.kz/ru/vacancy/deloproizvoditel~3085549,Молодежная практика,Менеджмент
Электрогазосварщик,Производство,от 103 500 тенге,"Акционерное общество ""Карагандаэнергоремонт""",Вакансия опубликована 10.05.2023,Адреса нет,полный день,Проектная работа,Автоматическая кислородная резка;,https://enbek.kz/ru/vacancy/elektrogazosvarshchik~3085404,Первое рабочее место,Сервисное обслуживание/производство
Детский психолог,Образование и воспитание,от 103 500 тенге,"Частное учреждение Дошкольный мини-центр ""Баспалдақ""",Вакансия опубликована 10.05.2023,Адреса нет,полный день,Проектная работа,Оценка психологического состояния учащегося;,https://enbek.kz/ru/vacancy/detskii-psikholog~3084149,Первое рабочее место,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,"Общественное объединение ""Реабилитационный центр инвалидов Логос-Караганда""",Вакансия опубликована 05.05.2023,Адреса нет,полный день,Проектная работа,Рефлексия и анализ педагогической деятельности;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~3081794,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр исследований и развития личности Талант-Менеджмент""",Вакансия опубликована 03.05.2023,Адреса нет,полный день,Проектная работа,Знание методов диагностики личностного потенциала обучающего;,https://enbek.kz/ru/vacancy/vospitatel~3077043,Молодежная практика,
Помощник юриста,Юриспруденция,от 103 500 тенге,"""Филиал Республиканской палаты частных судебных исполнителей в Карагандинской области - региональная палата частных судебных исполнителей Карагандинской области""",Вакансия опубликована 25.04.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/pomoshchnik-yurista~3063351,Молодежная практика,Юриспруденция
Менеджер по онлайн-продажам,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""FinInvest AG""",Вакансия опубликована 20.04.2023,Адреса нет,полный день,Проектная работа,Анализ выполнения плана продаж;,https://enbek.kz/ru/vacancy/menedzher-po-onlain-prodazham~3043994,Молодежная практика,Журналистика
Юрист,Юриспруденция,от 103 500 тенге,ИП АБДИКЕРОВ АРСЛАН МУРАТБАЕВИЧ,Вакансия опубликована 20.04.2023,Адреса нет,полный день,Проектная работа,Контроль соблюдения законодательных актов;,https://enbek.kz/ru/vacancy/yurist~3044005,Молодежная практика,Юриспруденция
Монтажник информационно-коммуникационного оборудования,IT и телекоммуникации,от 103 500 тенге,ИП Шабанбаев,Вакансия опубликована 20.04.2023,Адреса нет,полный день,Проектная работа,Монтаж кабельных сетей;,https://enbek.kz/ru/vacancy/montazhnik-informacionno-kommunikacionnogo-oborudovaniya~3045942,Молодежная практика,IT
Сетевой инженер,IT и телекоммуникации,от 103 500 тенге,ИП Шабанбаев,Вакансия опубликована 20.04.2023,Адреса нет,полный день,Проектная работа,"Монтаж и настройка систем видеонаблюдения, СКУД организации;",https://enbek.kz/ru/vacancy/setevoi-inzhener~3045943,Молодежная практика,IT
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Управление природных ресурсов и регулирования природопользования Карагандинской области""",Вакансия опубликована 20.04.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~3046275,Молодежная практика,Юриспруденция
Учитель физической культуры и спорта,Культура и спорт,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр оказания специальных социальных услуг ""Активное долголетие"" города Караганды"" Отдела занятости и социальных программ города Караганды",Вакансия опубликована 19.04.2023,Адреса нет,полный день,Проектная работа,Планирование тренировочного процесса;,https://enbek.kz/ru/vacancy/uchitel-fizicheskoi-kultury-i-sporta~3045759,Молодежная практика,
Преподаватель религии и религиоведения,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр изучения и анализа проблем межконфессиональных отношений Карагандинской области Управления по делам религий Карагандинской области""",Вакансия опубликована 19.04.2023,Адреса нет,полный день,Проектная работа,Ведение документации и формирование отчетности;,https://enbek.kz/ru/vacancy/prepodavatel-religii-i-religiovedeniya~3042727,Молодежная практика,
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Bastau Expert""",Вакансия опубликована 19.04.2023,Адреса нет,полный день,Проектная работа,Ведение документации и формирование отчетности;,https://enbek.kz/ru/vacancy/deloproizvoditel~3042737,Молодежная практика,Менеджмент
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр Ипотеки Караганды""",Вакансия опубликована 18.04.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/yurist~3058643,Молодежная практика,Юриспруденция
Инженер по компьютерам,IT и телекоммуникации,от 103 500 тенге,"Карагандинское областное правление - филиал общественного объединения ""Казахское общество слепых""",Вакансия опубликована 18.04.2023,Адреса нет,полный день,Проектная работа,Выполнение требований технических заданий на компьютерное аппаратное обеспечение;,https://enbek.kz/ru/vacancy/inzhener-po-kompyuteram~3042790,Молодежная практика,IT
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Управление здравоохранения Карагандинской области""",Вакансия опубликована 18.04.2023,Адреса нет,полный день,Проектная работа,Обслуживание физических и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~3047887,Молодежная практика,Юриспруденция
Экономист,Финансы и бухучет,от 103 500 тенге,"Филиал Акционерного общества ""Аграрная кредитная корпорация"" по Карагандинской области",Вакансия опубликована 18.04.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/ekonomist~3047863,Молодежная практика,Финансы
Финансовый аналитик,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Ревизионная комиссия по Карагандинской области""",Вакансия опубликована 18.04.2023,Адреса нет,полный день,Проектная работа,Анализ направлений деятельности;,https://enbek.kz/ru/vacancy/finansovyi-analitik~3047872,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Бэлатоне""",Вакансия опубликована 18.04.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/ekonomist~3042496,Молодежная практика,Финансы
Эколог,Наука и консалтинг,от 103 500 тенге,"республиканское государственное учреждение ""Карагандинская областная территориальная инспекция лесного хозяйства и животного мира Комитета лесного хозяйства и животного мира Министерства экологии, геологии и природных ресурсов Республики Казахстан""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/ekolog~3046114,Молодежная практика,Наука
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,"ИП ""Sauat""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на казахском языке;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~3045686,Молодежная практика,
Учитель математики (алгебра и геометрия),Образование и воспитание,от 103 500 тенге,"ИП ""Sauat""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~3045687,Молодежная практика,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,"ИП ""Sauat""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на казахском языке;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~3045688,Молодежная практика,
Учитель информатики,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""AZMAR PREMIUM МЕКТЕБІ""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-informatiki~3045680,Молодежная практика,
Учитель иностранного языка начального образования,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""AZMAR PREMIUM МЕКТЕБІ""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на английском языке;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka-nachalnogo-obrazovaniya~3045682,Молодежная практика,
Преподаватель ритмики и хореографии,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""AZMAR PREMIUM МЕКТЕБІ""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Развитие творческих способностей учащихся;,https://enbek.kz/ru/vacancy/prepodavatel-ritmiki-i-khoreografii~3045681,Молодежная практика,
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр оказания специальных социальных услуг ""Активное долголетие"" города Караганды"" Отдела занятости и социальных программ города Караганды",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на казахском языке;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~3045758,Молодежная практика,
Специалист по сопровождению программного обеспечения,IT и телекоммуникации,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр оказания специальных социальных услуг ""Активное долголетие"" города Караганды"" Отдела занятости и социальных программ города Караганды",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Работа с программным обеспечением;,https://enbek.kz/ru/vacancy/specialist-po-soprovozhdeniyu-programmnogo-obespecheniya~3045760,Молодежная практика,IT
Учитель музыки,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр оказания специальных социальных услуг ""Активное долголетие"" города Караганды"" Отдела занятости и социальных программ города Караганды",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Владение различными стилями и направлениями в музыке;,https://enbek.kz/ru/vacancy/uchitel-muzyki~3045761,Молодежная практика,
Помощник юриста,Юриспруденция,от 103 500 тенге,Частный судебный исполнитель Ахметов Данияр Ешангелдиевич,Вакансия опубликована 14.04.2023,Адреса нет,полный день,Проектная работа,Заключение договоров;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~3042553,Молодежная практика,Юриспруденция
Художник-дизайнер (общий профиль),Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""СРБ-H""",Вакансия опубликована 05.04.2023,Адреса нет,полный день,Проектная работа,Разработка дизайна;,https://enbek.kz/ru/vacancy/khudozhnik-dizainer-(obshchii-profil)~3021507,Молодежная практика,Журналистика
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Агентства Республики Казахстан по делам государственной службы по Карагандинской области""",Вакансия опубликована 04.04.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~3017171,Молодежная практика,Юриспруденция
Финансист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр Ипотеки Караганды""",Вакансия опубликована 31.03.2023,Адреса нет,полный день,Проектная работа,Экономический анализ хозяйственно-финансовой деятельности;,https://enbek.kz/ru/vacancy/finansist~3018635,Молодежная практика,Финансы
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Карагандинский филиал акционерного общества ""Казахстанская аграрная экспертиза""",Вакансия опубликована 31.03.2023,Адреса нет,полный день,Проектная работа,Ведение документации и формирование отчетности;,https://enbek.kz/ru/vacancy/deloproizvoditel~3010717,Молодежная практика,Менеджмент
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Карагандинский филиал акционерного общества ""Казахстанская аграрная экспертиза""",Вакансия опубликована 30.03.2023,Адреса нет,полный день,Проектная работа,Ведение документации и формирование отчетности;,https://enbek.kz/ru/vacancy/deloproizvoditel~3007741,Молодежная практика,Менеджмент
Инспектор по кадрам,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Охранное агентство ""Тама""",Вакансия опубликована 29.03.2023,Адреса нет,полный день,Проектная работа,"Оформление приказов приема, перевода и увольнения работников;",https://enbek.kz/ru/vacancy/inspektor-po-kadram~3004119,Молодежная практика,Менеджмент
Воспитатель,Образование и воспитание,от 103 500 тенге,"Алимова ""Teddy""",Вакансия опубликована 24.03.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2989169,Первое рабочее место,
Администратор информационных систем,IT и телекоммуникации,от 103 500 тенге,ИП НУРДАНА,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Документирование ИТ инфраструктуры;,https://enbek.kz/ru/vacancy/administrator-informacionnykh-sistem~2991301,Молодежная практика,IT
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,"Общественный фонд ""Aqylsana""",Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Организация образовательного процесса;,https://enbek.kz/ru/vacancy/logoped-defektolog~2986538,Молодежная практика,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,"""UPGRADE STUDIO""",Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Владение современными технологиями и методиками преподавания;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2986565,Молодежная практика,
Медицинская сестра (высокой квалификации),Медицина и фармацевтика,от 103 500 тенге,ИП Акебаева Айжан,Вакансия опубликована 16.03.2023,Адреса нет,полный день,Проектная работа,Оказание лечебно-профилактической помощи;,https://enbek.kz/ru/vacancy/medicinskaya-sestra-(vysokoi-kvalifikacii)~2988785,Первое рабочее место,Медицина
Воспитатель,Образование и воспитание,от 103 500 тенге,ИП Акебаева Айжан,Вакансия опубликована 16.03.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2988796,Молодежная практика,
Техник-электрик,Энергетика,от 103 500 тенге,ИП Узиятов,Вакансия опубликована 16.03.2023,Адреса нет,полный день,Проектная работа,"Монтаж, сборка и регулировка электрооборудования;",https://enbek.kz/ru/vacancy/tekhnik-elektrik~2986150,Первое рабочее место,Сервисное обслуживание/производство
