Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Бухгалтер,Финансы и бухучет,от 103 500 тенге,Ип Талгат,Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2805944,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,Ип Талгат,Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2805945,Молодежная практика,Юриспруденция
Учитель истории,Образование и воспитание,от 103 500 тенге,Ип Талгат,Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Моделирование урока;,https://enbek.kz/ru/vacancy/uchitel-istorii~2805946,Молодежная практика,
Учитель биологии,Образование и воспитание,от 103 500 тенге,Ип Талгат,Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Подготовка химических реактивов;,https://enbek.kz/ru/vacancy/uchitel-biologii~2805947,Молодежная практика,
Учитель химии,Образование и воспитание,от 103 500 тенге,Ип Талгат,Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Подготовка химических реактивов;,https://enbek.kz/ru/vacancy/uchitel-khimii~2805948,Молодежная практика,
Учитель музыки,Образование и воспитание,от 103 500 тенге,Ип Талгат,Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Владение различными стилями и направлениями в музыке;,https://enbek.kz/ru/vacancy/uchitel-muzyki~2805949,Молодежная практика,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,Ип Талгат,Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Ведение учебной документации;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2805950,Молодежная практика,
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,Ип Талгат,Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Ведение учебной документации;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~2805952,Молодежная практика,
Социальный педагог организации образования,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Мер-Ай""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Планирование и организация учебно-воспитательного процесса;,https://enbek.kz/ru/vacancy/socialnyi-pedagog-organizacii-obrazovaniya~2805966,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Мер-Ай""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2805967,Молодежная практика,
Няня в детском саду,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Мер-Ай""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Уход за младенцем;,https://enbek.kz/ru/vacancy/nyanya-v-detskom-sadu~2805971,Первое рабочее место,
Учитель музыки,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Мер-Ай""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Разработка эскизов рисунков;,https://enbek.kz/ru/vacancy/uchitel-muzyki~2805972,Первое рабочее место,
Учитель изобразительного искусства,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Мер-Ай""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Разработка эскизов рисунков;,https://enbek.kz/ru/vacancy/uchitel-izobrazitelnogo-iskusstva~2805973,Первое рабочее место,
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Мер-Ай""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Оказание помощи инвалидам и лицам с ограниченными возможностями здоровья;,https://enbek.kz/ru/vacancy/logoped-defektolog~2805974,Первое рабочее место,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Мер-Ай""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2805975,Первое рабочее место,
Медицинская сестра по диетическому питанию,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Мер-Ай""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,"Проведение здорового образа жизни, рационального питания;",https://enbek.kz/ru/vacancy/medicinskaya-sestra-po-dieticheskomu-pitaniyu~2805977,Первое рабочее место,Медицина
Музыковед,Культура и спорт,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли-сад ""Ақжол""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,"Поиск, сбор и анализ информации;",https://enbek.kz/ru/vacancy/muzykoved~2806063,Первое рабочее место,
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли-сад ""Ақжол""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Подготовка пациента к лечению;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2806068,Молодежная практика,Медицина
Музыкальный руководитель,Культура и спорт,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли-сад ""Ақжол""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Владение методологией творческого процесса в музыкальном коллективе;,https://enbek.kz/ru/vacancy/muzykalnyi-rukovoditel~2806069,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли-сад ""Ақжол""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,"Сотрудничество с родителями, социальными партнерами;",https://enbek.kz/ru/vacancy/vospitatel~2806070,Молодежная практика,
Фармацевт (провизор),Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Қыран - KZ""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Предметно-количественный учет лекарственных средств;,https://enbek.kz/ru/vacancy/farmacevt-(provizor)~2806075,Молодежная практика,Медицина
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Филиал ""Жасмина"" частного учреждения ""Детский сад ""Бай-Ата""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Оказание первой медицинской помощи;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2806079,Молодежная практика,Медицина
Музыкальный руководитель,Культура и спорт,от 103 500 тенге,"Филиал ""Жасмина"" частного учреждения ""Детский сад ""Бай-Ата""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Профессиональная игра на инструменте;,https://enbek.kz/ru/vacancy/muzykalnyi-rukovoditel~2806080,Молодежная практика,
Хореограф,Культура и спорт,от 103 500 тенге,"Филиал ""Жасмина"" частного учреждения ""Детский сад ""Бай-Ата""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Основы музыкальной грамоты и хореографии;,https://enbek.kz/ru/vacancy/khoreograf~2806081,Молодежная практика,
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,"Филиал ""Жасмина"" частного учреждения ""Детский сад ""Бай-Ата""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Организация учебно-воспитательного процесса;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2806082,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Филиал ""Жасмина"" частного учреждения ""Детский сад ""Бай-Ата""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Ответственность;,https://enbek.kz/ru/vacancy/vospitatel~2806083,Молодежная практика,
Учитель иностранного языка начального образования,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Балауса-Сезім""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на английском языке;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka-nachalnogo-obrazovaniya~2806087,Молодежная практика,
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Балауса-Сезім""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на казахском языке;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~2806096,Молодежная практика,
Учитель химии,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Балауса-Сезім""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-khimii~2806099,Молодежная практика,
Учитель математики (алгебра и геометрия),Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Балауса-Сезім""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Математический анализ;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~2806101,Молодежная практика,
Электрик цеха,Производство,от 103 500 тенге,"Общественное объединение ""Общество инвалидов ""Атамекен Үміт""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,"ТО, замена приборов и измерение электрических параметров;",https://enbek.kz/ru/vacancy/elektrik-cekha~2806129,Первое рабочее место,Сервисное обслуживание/производство
Логопед,Образование и воспитание,от 103 500 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Городская поликлиника №12"" управления здравоохранения города Шымкент",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/logoped~2806136,Молодежная практика,
Детский психолог,Образование и воспитание,от 103 500 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Городская поликлиника №12"" управления здравоохранения города Шымкент",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Оценка психологического состояния учащегося;,https://enbek.kz/ru/vacancy/detskii-psikholog~2806137,Молодежная практика,
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Городская поликлиника №12"" управления здравоохранения города Шымкент",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Ведение установленных форм учета;,https://enbek.kz/ru/vacancy/bukhgalter~2806138,Молодежная практика,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Городская поликлиника №12"" управления здравоохранения города Шымкент",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Проведение технического обслуживания оборудования;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2806139,Молодежная практика,IT
Фармацевт (провизор),Медицина и фармацевтика,от 103 500 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Городская поликлиника №12"" управления здравоохранения города Шымкент",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,"Контроль, хранение (GSP), транспортировка ЛС и ИМН;",https://enbek.kz/ru/vacancy/farmacevt-(provizor)~2806140,Молодежная практика,Медицина
Фармацевт (провизор),Медицина и фармацевтика,от 103 500 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Городская поликлиника №12"" управления здравоохранения города Шымкент",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,"Контроль, хранение (GSP), транспортировка ЛС и ИМН;",https://enbek.kz/ru/vacancy/farmacevt-(provizor)~2806141,Молодежная практика,Медицина
Врач-педиатр,Медицина и фармацевтика,от 103 500 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Городская поликлиника №12"" управления здравоохранения города Шымкент",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Оказание консультативной помощи;,https://enbek.kz/ru/vacancy/vrach-pediatr~2806142,Молодежная практика,Медицина
Врач общей практики,Медицина и фармацевтика,от 103 500 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Городская поликлиника №12"" управления здравоохранения города Шымкент",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Амбулаторный прием и обслуживание больных на дому;,https://enbek.kz/ru/vacancy/vrach-obshchei-praktiki~2806143,Молодежная практика,Медицина
"Химик лаборант, пробирщик",Медицина и фармацевтика,от 103 500 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Городская поликлиника №12"" управления здравоохранения города Шымкент",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Выполнение лабораторных исследований;,"https://enbek.kz/ru/vacancy/khimik-laborant,-probirshchik~2806145",Молодежная практика,Медицина
Акушер(ка),Медицина и фармацевтика,от 103 500 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Городская поликлиника №12"" управления здравоохранения города Шымкент",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Оказание доврачебной медицинской помощи беременным женщинам и гинекологическим больным;,https://enbek.kz/ru/vacancy/akusher(ka)~2806147,Молодежная практика,Медицина
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Городская поликлиника №12"" управления здравоохранения города Шымкент",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Сестринский уход;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2806148,Молодежная практика,Медицина
Юрист,Юриспруденция,от 103 500 тенге,АМРЕЕВА АЛИЯ МАРАТОВНА,Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2806168,Молодежная практика,Юриспруденция
Инженер-электрик,Производство,от 103 500 тенге,АМРЕЕВА АЛИЯ МАРАТОВНА,Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Обеспечение работы оборудования электрических сетей;,https://enbek.kz/ru/vacancy/inzhener-elektrik~2806169,Молодежная практика,Сервисное обслуживание/производство
Бухгалтер,Финансы и бухучет,от 103 500 тенге,АМРЕЕВА АЛИЯ МАРАТОВНА,Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Начисление и перечисление налоговых и других обязательных платежей;,https://enbek.kz/ru/vacancy/bukhgalter~2806170,Молодежная практика,Финансы
Техник (общий профиль),Производство,от 103 500 тенге,АМРЕЕВА АЛИЯ МАРАТОВНА,Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Контроль исправности работ оборудования;,https://enbek.kz/ru/vacancy/tekhnik-(obshchii-profil)~2806171,Молодежная практика,Сервисное обслуживание/производство
Дизайнер печатных изданий,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""T.A.S.- Медиа""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Согласование и сдача откорректированного материала;,https://enbek.kz/ru/vacancy/dizainer-pechatnykh-izdanii~2806207,Молодежная практика,Журналистика
Техник-технолог (общий профиль),Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ARDO-Fito""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Проведение экспериментальных работ и исследований;,https://enbek.kz/ru/vacancy/tekhnik-tekhnolog-(obshchii-profil)~2806299,Молодежная практика,Сервисное обслуживание/производство
Техник-технолог (общий профиль),Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ARDO-Fito""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Контроль выхода готовой продукции;,https://enbek.kz/ru/vacancy/tekhnik-tekhnolog-(obshchii-profil)~2806300,Молодежная практика,Сервисное обслуживание/производство
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""J`N rich HAUSE""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2806352,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""J`N rich HAUSE""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Ведение установленных форм учета;,https://enbek.kz/ru/vacancy/bukhgalter~2806353,Молодежная практика,Финансы
Учитель русского языка и литературы,Образование и воспитание,от 103 500 тенге,"ИП ""Марлен""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Владение современными технологиями и методиками преподавания;,https://enbek.kz/ru/vacancy/uchitel-russkogo-yazyka-i-literatury~2806361,Молодежная практика,
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,ИП АХАТАЕВ,Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Оказание лечебно-профилактической помощи;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2806513,Молодежная практика,Медицина
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Детский ясли-сад ""Мақсат""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2806624,Молодежная практика,
Закупщик,Финансы и бухучет,от 103 500 тенге,ИП Утунчиева,Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,"Участие в тендерах, подготовка коммерческих предложений;",https://enbek.kz/ru/vacancy/zakupshchik~2806677,Молодежная практика,Финансы
Швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Amanat Eco Group""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Подготовка эскизов и лекал;,https://enbek.kz/ru/vacancy/shveya~2806690,Молодежная практика,Сервисное обслуживание/производство
Дизайнер по одежде,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Amanat Eco Group""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Изготовление лекал;,https://enbek.kz/ru/vacancy/dizainer-po-odezhde~2806691,Молодежная практика,Сервисное обслуживание/производство
Технолог пищевод,Производство,от 103 500 тенге,ИП АЛИПБАЕВА  Ж.Т,Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,"Контроль сроков годности, способов транспортировки, хранения, утилизации лабораторных материалов;",https://enbek.kz/ru/vacancy/tekhnolog-pishchevod~2806718,Молодежная практика,Сервисное обслуживание/производство
Логопед,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр детей дошкольного возраста ""Бақша""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Выявление причин возникновения дефектов;,https://enbek.kz/ru/vacancy/logoped~2806776,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр детей дошкольного возраста ""Бақша""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Проведение воспитательных мероприятий;,https://enbek.kz/ru/vacancy/vospitatel~2806777,Молодежная практика,
Культорганизатор,Культура и спорт,от 103 500 тенге,"Государственное коммунальное казенное предприятие ""Шымкентский городской дом культуры"" концертная организация"" управления культуры, развития языков и архивов города Шымкент",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,"Подготовка и разработка идейно-тематической базы, написание сценария;",https://enbek.kz/ru/vacancy/kultorganizator~2807014,Молодежная практика,
Бухгалтер-кассир,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Tokan Plast""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Ответственность;,https://enbek.kz/ru/vacancy/bukhgalter-kassir~2807318,Молодежная практика,Финансы
Детский психолог,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью """"Ясли-сад ""Гүл Салтанат""""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Характеристика структуры формирующегося психического дефекта в процессуальном заболевании;,https://enbek.kz/ru/vacancy/detskii-psikholog~2808540,Молодежная практика,
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью """"Ясли-сад ""Гүл Салтанат""""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Оценка психологического состояния учащегося;,https://enbek.kz/ru/vacancy/logoped-defektolog~2808541,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью """"Ясли-сад ""Гүл Салтанат""""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,"Сотрудничество с родителями, социальными партнерами;",https://enbek.kz/ru/vacancy/vospitatel~2808542,Молодежная практика,
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,ип КУАНЫШБЕКОВ АКАРЫС КАЛТУРЕЕВИЧ,Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2819986,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,ип КУАНЫШБЕКОВ АКАРЫС КАЛТУРЕЕВИЧ,Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Знание методов диагностики личностного потенциала обучающего;,https://enbek.kz/ru/vacancy/vospitatel~2819987,Молодежная практика,
Учитель физической культуры и спорта,Культура и спорт,от 103 500 тенге,ип КУАНЫШБЕКОВ АКАРЫС КАЛТУРЕЕВИЧ,Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Планирование тренировочного процесса;,https://enbek.kz/ru/vacancy/uchitel-fizicheskoi-kultury-i-sporta~2819988,Молодежная практика,
Финансист,Финансы и бухучет,от 103 500 тенге,ип КУАНЫШБЕКОВ АКАРЫС КАЛТУРЕЕВИЧ,Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Применение международных стандартов финансовой отчетности;,https://enbek.kz/ru/vacancy/finansist~2819989,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ип КУАНЫШБЕКОВ АКАРЫС КАЛТУРЕЕВИЧ,Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Начисление и перечисление налоговых и других обязательных платежей;,https://enbek.kz/ru/vacancy/bukhgalter~2819991,Молодежная практика,Финансы
Логопед,Образование и воспитание,от 103 500 тенге,"Общественное объединение лиц с ограниченными возможностями ""AsylAi""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Оценка психологического состояния учащегося;,https://enbek.kz/ru/vacancy/logoped~2806018,Молодежная практика,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,KAYNAK SU,Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Моделирование урока;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2819750,Молодежная практика,
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,KAYNAK SU,Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2819751,Молодежная практика,
Юрист,Юриспруденция,от 103 500 тенге,KAYNAK SU,Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Контроль соблюдения законодательных актов;,https://enbek.kz/ru/vacancy/yurist~2819752,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,KAYNAK SU,Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,"Ведение кассовых, организационно-распорядительных, отчетных документов;",https://enbek.kz/ru/vacancy/bukhgalter~2819753,Молодежная практика,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,KAYNAK SU,Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Обслуживание локальных сетей и сетевого оборудования;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2819754,Молодежная практика,IT
Учитель иностранного языка начального образования,Образование и воспитание,от 103 500 тенге,ИП Gold Moon,Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka-nachalnogo-obrazovaniya~2819716,Молодежная практика,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,ИП Gold Moon,Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Рефлексия и анализ педагогической деятельности;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2819717,Молодежная практика,
Экономист,Финансы и бухучет,от 103 500 тенге,ИП Gold Moon,Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Составление бюджета предприятия;,https://enbek.kz/ru/vacancy/ekonomist~2819718,Молодежная практика,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,ИП Gold Moon,Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Обслуживание локальных сетей и сетевого оборудования;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2819719,Молодежная практика,IT
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП Gold Moon,Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,"Ведение кассовых, организационно-распорядительных, отчетных документов;",https://enbek.kz/ru/vacancy/bukhgalter~2819720,Молодежная практика,Финансы
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Алақай""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Оказание доврачебной медицинской помощи;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2810907,Молодежная практика,Медицина
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Алақай""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Знание методов диагностики личностного потенциала обучающего;,https://enbek.kz/ru/vacancy/vospitatel~2810909,Молодежная практика,
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Алақай""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Работа с учащимися с особыми потребностями;,https://enbek.kz/ru/vacancy/logoped-defektolog~2810908,Молодежная практика,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ясли сад ""Алақай""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Ведение учебной документации;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2810906,Молодежная практика,
