Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Воспитатель,Образование и воспитание,от 103 500 тенге,"Негосударственный образовательное учреждение ясли-сад ""Ансар-Каусар""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/vospitatel~2854035,Молодежная практика,
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Prime Clinic Ltd""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Оказание первой медицинской помощи;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2851766,Молодежная практика,Медицина
Фельдшер,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Prime Clinic Ltd""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Оказание неотложной медицинской помощи;,https://enbek.kz/ru/vacancy/feldsher~2851767,Молодежная практика,Медицина
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Unidjen""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2847599,Молодежная практика,Менеджмент
Геодезист,Строительство и архитектура,от 103 500 тенге,"коммунальное государственное учреждение ""Кызылординский городской отдел земельных отношений"" акимата города Кызылорда",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,"кадастр, құқықтану, жерді мелиарациялау, топырақтану және агрохимия, геодезия және картаграфиялау.;",https://enbek.kz/ru/vacancy/geodezist~2846618,Молодежная практика,Строительство и архитектура
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Учреждение частный детский ясли сад ""Дара-Нұр""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Оказание первой медицинской помощи;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2844116,Молодежная практика,Медицина
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Админстратор судов по Кызылординской области Департамента по обеспечению деятельности судов при Верховном Суде Республики Казахстан (аппарата Верховного Суда Республики Казахстан)""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Обслуживание физических и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~2842405,Молодежная практика,Юриспруденция
Администратор информационных систем,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Школа программирования ""GRAND master""""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Установка и настройка системного и прикладного ПО, необходимого для функционирования ИС;",https://enbek.kz/ru/vacancy/administrator-informacionnykh-sistem~2842364,Молодежная практика,IT
Преподаватель колледжа в области образования,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное казенное предприятие ""Кызылординский политехнический колледж имени Мустахыма Иксанова управления образования Кызылординской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Применение методов и приемов обучения;,https://enbek.kz/ru/vacancy/prepodavatel-kolledzha-v-oblasti-obrazovaniya~2842162,Молодежная практика,
Журналист,Маркетинг и СМИ,от 103 500 тенге,Нұрата,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Анализ потока событий, обработка актуальных событий, написание материала;",https://enbek.kz/ru/vacancy/zhurnalist~2841749,Молодежная практика,Журналистика
Хореограф,Культура и спорт,от 103 500 тенге,"Коммунальное государственное учреждение ""Школа-лицей информационных технологий № 4 имени С.Сейфуллина (IT-школа-лицей)"" отдела образования по городу Кызылорда управления образования Кызылординской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Владение методологией творческого процесса в танцевальном коллективе;,https://enbek.kz/ru/vacancy/khoreograf~2841166,Молодежная практика,
Учитель химии,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное учреждение ""Школа-лицей информационных технологий № 4 имени С.Сейфуллина (IT-школа-лицей)"" отдела образования по городу Кызылорда управления образования Кызылординской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Подготовка химических реактивов;,https://enbek.kz/ru/vacancy/uchitel-khimii~2841164,Молодежная практика,
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное учреждение ""Школа-лицей информационных технологий № 4 имени С.Сейфуллина (IT-школа-лицей)"" отдела образования по городу Кызылорда управления образования Кызылординской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Обеспечение методического сопровождения педагогического процесса;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2841165,Молодежная практика,
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Прокуратура Кызылординской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/yurist~2840167,Молодежная практика,Юриспруденция
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное учреждение ""Средняя школа № 261 имени Серали Лапина"" отдела образования по городу Кызылорда управления образования Кызылординской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Разработка обучающих программ;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2839535,Молодежная практика,
Учитель физической культуры и спорта,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное учреждение ""Средняя школа № 261 имени Серали Лапина"" отдела образования по городу Кызылорда управления образования Кызылординской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Оценка физического состояния учащихся;,https://enbek.kz/ru/vacancy/uchitel-fizicheskoi-kultury-i-sporta~2839536,Молодежная практика,
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Коммунальное государственное предприятие на праве хозяйственного ведения ""Городская поликлиника № 3"" управления здравоохранения Кызылординской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Сестринский уход;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2839370,Молодежная практика,Медицина
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Общественное объединение инвалидов ""Сыр-Сұңқары""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2837392,Молодежная практика,Финансы
Программист приложений,IT и телекоммуникации,от 103 500 тенге,"Общественное объединение инвалидов ""Сыр-Сұңқары""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/programmist-prilozhenii~2837391,Молодежная практика,IT
Фельдшер,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Мед Ай-Ерке""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Адаптация к изменяющейся ситуации;,https://enbek.kz/ru/vacancy/feldsher~2836387,Молодежная практика,Медицина
Программист 1С,IT и телекоммуникации,от 103 500 тенге,"коммунальное государственное учреждение ""Аппарат акима города Кызылорда""",Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,Администрирование ПО;,https://enbek.kz/ru/vacancy/programmist-1s~2834668,Молодежная практика,IT
Библиотекарь,Культура и спорт,от 91 890 тенге,"Коммунальное государственное учреждение ""Городская централизованная библиотечная система"" коммунального государственного учреждения ""Кызылординский городской отдел культуры и спорта"" акимата города Кызылорда",Вакансия опубликована 19.12.2022,Адреса нет,полный день,Проектная работа,Организация работы библиотеки;,https://enbek.kz/ru/vacancy/bibliotekar~2780579,Молодежная практика,
Воспитатель,Образование и воспитание,от 91 890 тенге,"Учреждение детский сад ""Ина-Жан Орда""",Вакансия опубликована 08.11.2022,Адреса нет,полный день,Проектная работа,"Сотрудничество с родителями, социальными партнерами;",https://enbek.kz/ru/vacancy/vospitatel~2722707,Молодежная практика,
Делопроизводитель,HR и секретариат,от 95 400 тенге,Алаш Арыстаны,Вакансия опубликована 07.11.2022,Адреса нет,полный день,Проектная работа,Ведение делопроизводства;,https://enbek.kz/ru/vacancy/deloproizvoditel~2717941,Молодежная практика,Менеджмент
Инженер-программист,IT и телекоммуникации,от 91 890 тенге,"Коммунальное государственное казенное предприятие ""Областной центр дополнительного образования ""Дарын"" управления образования Кызылординской области""",Вакансия опубликована 01.11.2022,Адреса нет,полный день,Проектная работа,Составление алгоритма программного кода;,https://enbek.kz/ru/vacancy/inzhener-programmist~2708611,Молодежная практика,IT
Фельдшер,Медицина и фармацевтика,от 91 890 тенге,"Учреждение ""Медицинский колледж ""Өркениет""",Вакансия опубликована 14.10.2022,Адреса нет,полный день,Проектная работа,Оказание доврачебной экстренной и неотложной медицинской помощи;,https://enbek.kz/ru/vacancy/feldsher~2667675,Молодежная практика,Медицина
Учитель географии,Образование и воспитание,от 91 890 тенге,"Коммунальное государственное учреждение ""Средняя школа № 261 имени Серали Лапина"" отдела образования по городу Кызылорда управления образования Кызылординской области""",Вакансия опубликована 12.10.2022,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-geografii~2668294,Молодежная практика,
Учитель музыки,Образование и воспитание,от 91 890 тенге,"Товарищество с ограниченной ответственностью ""Областная школа - интернат ""DARYNDY"" при частной школе ""Байтерек School"" ""Baiterek School""",Вакансия опубликована 11.10.2022,Адреса нет,полный день,Проектная работа,Знание основ теории музыки и сольфеджио;,https://enbek.kz/ru/vacancy/uchitel-muzyki~2668276,Молодежная практика,
Учитель иностранного языка,Образование и воспитание,от 91 890 тенге,"Товарищество с ограниченной ответственностью ""Областная школа - интернат ""DARYNDY"" при частной школе ""Байтерек School"" ""Baiterek School""",Вакансия опубликована 11.10.2022,Адреса нет,полный день,Проектная работа,Владение современными технологиями и методиками преподавания;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2668277,Молодежная практика,
Учитель информатики,Образование и воспитание,от 91 890 тенге,"Товарищество с ограниченной ответственностью ""Областная школа - интернат ""DARYNDY"" при частной школе ""Байтерек School"" ""Baiterek School""",Вакансия опубликована 11.10.2022,Адреса нет,полный день,Проектная работа,Использование межпредметных связей;,https://enbek.kz/ru/vacancy/uchitel-informatiki~2668278,Молодежная практика,
Эколог,Наука и консалтинг,от 91 890 тенге,"Коммунальное государственное учреждение ""Управление природных ресурсов и регулирования природопользования Кызылординской области""",Вакансия опубликована 11.10.2022,Адреса нет,полный день,Проектная работа,Организация и проведение внутреннего аудита;,https://enbek.kz/ru/vacancy/ekolog~2668166,Молодежная практика,Наука
Няня в детском саду,Образование и воспитание,от 91 890 тенге,"Учреждение ясли сад ""Әли Нұр Орда""",Вакансия опубликована 11.10.2022,Адреса нет,полный день,Проектная работа,Уход за младенцем;,https://enbek.kz/ru/vacancy/nyanya-v-detskom-sadu~2667721,Первое рабочее место,
Воспитатель,Образование и воспитание,от 91 890 тенге,"Учреждение ясли сад ""Әли Нұр Орда""",Вакансия опубликована 11.10.2022,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2667722,Первое рабочее место,
Воспитатель,Образование и воспитание,от 91 890 тенге,"Учреждение ""ясли сад ""Бақытты Әлем""",Вакансия опубликована 11.10.2022,Адреса нет,полный день,Проектная работа,Проведение воспитательных мероприятий;,https://enbek.kz/ru/vacancy/vospitatel~2667626,Первое рабочее место,
Хореограф,Культура и спорт,от 91 890 тенге,"Учреждение ""ясли сад ""Бақытты Әлем""",Вакансия опубликована 11.10.2022,Адреса нет,полный день,Проектная работа,Организаторские навыки;,https://enbek.kz/ru/vacancy/khoreograf~2667625,Первое рабочее место,
Тренер-преподаватель по спорту,Культура и спорт,от 91 890 тенге,"Коммунальное государственное учреждение ""Спортивный клуб имени Қажымұқан Мұңайтпасұлы Кызылординского городского отдела физической культуры и спорта"" акимата города Кызылорды",Вакансия опубликована 10.10.2022,Адреса нет,полный день,Проектная работа,Оценка физического состояния учащихся;,https://enbek.kz/ru/vacancy/trener-prepodavatel-po-sportu~2663206,Молодежная практика,
Хореограф,Культура и спорт,от 91 890 тенге,"Коммунальное государственное учреждение ""Школа-лицей информационных технологий № 4 имени С.Сейфуллина (IT-школа-лицей)"" отдела образования по городу Кызылорда управления образования Кызылординской области""",Вакансия опубликована 05.10.2022,Адреса нет,полный день,Проектная работа,Владение методологией творческого процесса в танцевальном коллективе;,https://enbek.kz/ru/vacancy/khoreograf~2653310,Молодежная практика,
Домбрист,Культура и спорт,от 91 890 тенге,"Коммунальное государственное учреждение ""Школа-лицей информационных технологий № 4 имени С.Сейфуллина (IT-школа-лицей)"" отдела образования по городу Кызылорда управления образования Кызылординской области""",Вакансия опубликована 05.10.2022,Адреса нет,полный день,Проектная работа,Исполнение новых музыкальных произведений с листа и транспонирование нотного материала;,https://enbek.kz/ru/vacancy/dombrist~2653309,Молодежная практика,
Учитель начальных классов,Образование и воспитание,от 91 890 тенге,"Коммунальное государственное учреждение ""Специальная коррекционная школа-интернат № 7"" управления образования Кызылординской области",Вакансия опубликована 04.10.2022,Адреса нет,полный день,Проектная работа,Организация учебно-воспитательного процесса;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2649459,Молодежная практика,
Воспитатель,Образование и воспитание,от 91 890 тенге,"Коммунальное государственное учреждение ""Специальная коррекционная школа-интернат № 7"" управления образования Кызылординской области",Вакансия опубликована 04.10.2022,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2649460,Молодежная практика,
Юрист,Юриспруденция,от 91 890 тенге,Коммунальное государственное предприятие на праве хозяйственного ведения «Городская центральная поликлиника» управления здравоохранения Кызылординской области»,Вакансия опубликована 04.10.2022,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2649208,Молодежная практика,Юриспруденция
Биолог,Производство,от 91 890 тенге,"Филиал некоммерческого акционерного общества ""Государственная корпорация ""Правительство для граждан"" по Кызылординской области",Вакансия опубликована 03.10.2022,Адреса нет,полный день,Проектная работа,Прием и регистрация биологического материала;,https://enbek.kz/ru/vacancy/biolog~2647870,Молодежная практика,Сервисное обслуживание/производство
Техник-программист,IT и телекоммуникации,от 91 890 тенге,"коммунальное государственное учреждение ""Аппарат акима города Кызылорда""",Вакансия опубликована 03.10.2022,Адреса нет,полный день,Проектная работа,Испытание изделий робототехники;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2647790,Молодежная практика,IT
Учитель начальных классов,Образование и воспитание,от 91 890 тенге,"Товарищество с ограниченной ответственностью ""Областная школа - интернат ""DARYNDY"" при частной школе ""Байтерек School"" ""Baiterek School""",Вакансия опубликована 03.10.2022,Адреса нет,полный день,Проектная работа,Адаптация к изменяющейся ситуации;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2647169,Молодежная практика,
Учитель химии,Образование и воспитание,от 91 890 тенге,"Товарищество с ограниченной ответственностью ""Областная школа - интернат ""DARYNDY"" при частной школе ""Байтерек School"" ""Baiterek School""",Вакансия опубликована 03.10.2022,Адреса нет,полный день,Проектная работа,Адаптация к изменяющейся ситуации;,https://enbek.kz/ru/vacancy/uchitel-khimii~2647172,Молодежная практика,
Учитель физики,Образование и воспитание,от 91 890 тенге,"Товарищество с ограниченной ответственностью ""Областная школа - интернат ""DARYNDY"" при частной школе ""Байтерек School"" ""Baiterek School""",Вакансия опубликована 03.10.2022,Адреса нет,полный день,Проектная работа,Адаптация к изменяющейся ситуации;,https://enbek.kz/ru/vacancy/uchitel-fiziki~2647173,Молодежная практика,
Учитель информатики,Образование и воспитание,от 91 890 тенге,"Товарищество с ограниченной ответственностью ""Областная школа - интернат ""DARYNDY"" при частной школе ""Байтерек School"" ""Baiterek School""",Вакансия опубликована 03.10.2022,Адреса нет,полный день,Проектная работа,Адаптация к изменяющейся ситуации;,https://enbek.kz/ru/vacancy/uchitel-informatiki~2647174,Молодежная практика,
Техник-программист,IT и телекоммуникации,от 91 890 тенге,"Товарищество с ограниченной ответственностью ""Кызылординская железнодорожная больница""",Вакансия опубликована 03.10.2022,Адреса нет,полный день,Проектная работа,Проведение технического обслуживания компьютеров и периферийного оборудования и их эксплуатация;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2646247,Молодежная практика,IT
Учитель математики (алгебра и геометрия),Образование и воспитание,от 91 890 тенге,"Коммунальное государственное учреждение ""Средняя школа № 233 имени Ж.Нурсейтова"" отдела образования по городу Кызылорда управления образования Кызылординской области""",Вакансия опубликована 03.10.2022,Адреса нет,полный день,Проектная работа,Умение работать в команде;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~2644771,Молодежная практика,
Учитель физики,Образование и воспитание,от 91 890 тенге,"Коммунальное государственное учреждение ""Средняя школа № 233 имени Ж.Нурсейтова"" отдела образования по городу Кызылорда управления образования Кызылординской области""",Вакансия опубликована 03.10.2022,Адреса нет,полный день,Проектная работа,Умение работать в команде;,https://enbek.kz/ru/vacancy/uchitel-fiziki~2644770,Молодежная практика,
Делопроизводитель,HR и секретариат,от 91 890 тенге,"Частное учреждение Ясли-Детский сад ""Хадиша Ана""",Вакансия опубликована 30.09.2022,Адреса нет,полный день,Проектная работа,Организация документооборота;,https://enbek.kz/ru/vacancy/deloproizvoditel~2634628,Первое рабочее место,Менеджмент
Преподаватель по физической культуре,Образование и воспитание,от 91 890 тенге,"Коммунального государственного казенного предприятия ""Ясли-сад №14 Самал"" отдела образования по городу Кызылорда управления образования Кызылординской области""",Вакансия опубликована 29.09.2022,Адреса нет,полный день,Проектная работа,Проведение групповых и индивидуальных занятий;,https://enbek.kz/ru/vacancy/prepodavatel-po-fizicheskoi-kulture~2631882,Первое рабочее место,
Преподаватель танцев,Образование и воспитание,от 91 890 тенге,"Коммунального государственного казенного предприятия ""Ясли-сад №14 Самал"" отдела образования по городу Кызылорда управления образования Кызылординской области""",Вакансия опубликована 29.09.2022,Адреса нет,полный день,Проектная работа,Основы музыкальной грамоты и хореографии;,https://enbek.kz/ru/vacancy/prepodavatel-tancev~2631883,Первое рабочее место,
Воспитатель,Образование и воспитание,от 91 890 тенге,"Частное учреждение Ясли-Детский сад ""Хадиша Ана""",Вакансия опубликована 27.09.2022,Адреса нет,полный день,Проектная работа,Проведение воспитательных мероприятий;,https://enbek.kz/ru/vacancy/vospitatel~2634629,Первое рабочее место,
Медицинская(ий) сестра/брат общей практики,Медицина и фармацевтика,от 91 890 тенге,Ип Тасмаганбетова,Вакансия опубликована 22.09.2022,Адреса нет,полный день,Проектная работа,Сестринский уход;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat-obshchei-praktiki~2618721,Первое рабочее место,Медицина
Врач-стоматолог,Медицина и фармацевтика,от 91 890 тенге,"Товарищество с ограниченной ответственностью ""Канат - Орда""",Вакансия опубликована 21.09.2022,Адреса нет,полный день,Проектная работа,"Выполнение анестезии для проведения терапевтического, хирургического лечения у детей;",https://enbek.kz/ru/vacancy/vrach-stomatolog~2614565,Молодежная практика,Медицина
Учитель иностранного языка начального образования,Образование и воспитание,от 91 890 тенге,"Товарищество с ограниченной ответственностью ""Областная школа - интернат ""DARYNDY"" при частной школе ""Байтерек School"" ""Baiterek School""",Вакансия опубликована 19.09.2022,Адреса нет,полный день,Проектная работа,Адаптация к изменяющейся ситуации;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka-nachalnogo-obrazovaniya~2618756,Первое рабочее место,
Воспитатель,Образование и воспитание,от 95 400 тенге,"Учреждение ""Детский сад ""Жайна Құлыншақ""",Вакансия опубликована 07.09.2022,Адреса нет,полный день,Проектная работа,Проведение воспитательных мероприятий;,https://enbek.kz/ru/vacancy/vospitatel~2592250,Первое рабочее место,
Педагог начальной школы,Образование и воспитание,от 91 890 тенге,"Коммунальное государственное учреждение ""Школа-гимназия №9 имени Н.Ильясова отдела образования по городу Кызылорда управления образования Кызылординской области""",Вакансия опубликована 07.09.2022,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2590208,Первое рабочее место,
Школьный психолог,Образование и воспитание,от 91 890 тенге,"Коммунальное государственное учреждение ""Средная школа №222 имени Т. Рыскулова"" отдела образования по городу Кызылорда управления образования Кызылординской области""",Вакансия опубликована 06.09.2022,Адреса нет,полный день,Проектная работа,Оказание социально-психологической помощи несовершеннолетним и молодежи;,https://enbek.kz/ru/vacancy/shkolnyi-psikholog~2573564,Первое рабочее место,
Учитель русского языка и литературы,Образование и воспитание,от 91 890 тенге,"Учреждение частный детский ясли сад ""Жас-Нұр Шөмекей""",Вакансия опубликована 05.09.2022,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-russkogo-yazyka-i-literatury~2581843,Первое рабочее место,
Хореограф,Культура и спорт,от 91 890 тенге,"Учреждение частный детский ясли сад ""Жас-Нұр Шөмекей""",Вакансия опубликована 05.09.2022,Адреса нет,полный день,Проектная работа,Организаторские навыки;,https://enbek.kz/ru/vacancy/khoreograf~2581844,Первое рабочее место,
Логопед-дефектолог,Образование и воспитание,от 91 890 тенге,"Частное образовательное учреждение ""ГЧП ясли-сад ""Сыр перзенті""",Вакансия опубликована 12.08.2022,Адреса нет,полный день,Проектная работа,Работа с учащимися с особыми потребностями;,https://enbek.kz/ru/vacancy/logoped-defektolog~2514240,Первое рабочее место,
Няня в детском саду,Образование и воспитание,от 91 890 тенге,"Частное образовательное учреждение ""ГЧП ясли-сад ""Сыр перзенті""",Вакансия опубликована 12.08.2022,Адреса нет,полный день,Проектная работа,Уход за младенцем;,https://enbek.kz/ru/vacancy/nyanya-v-detskom-sadu~2514241,Первое рабочее место,
Воспитатель,Образование и воспитание,от 91 890 тенге,"Филиал Негосударственный образовательное учреждение ясли сад ""Ансар-Каусар""",Вакансия опубликована 10.08.2022,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/vospitatel~2518907,Первое рабочее место,
Учитель иностранного языка,Образование и воспитание,от 91 890 тенге,"Филиал Негосударственный образовательное учреждение ясли сад ""Ансар-Каусар""",Вакансия опубликована 10.08.2022,Адреса нет,полный день,Проектная работа,Ведение учебной документации;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2518908,Первое рабочее место,
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 91 890 тенге,"Частное образовательное учреждение ""ГЧП ясли-сад ""Сыр перзенті""",Вакансия опубликована 09.08.2022,Адреса нет,полный день,Проектная работа,Оказание первой медицинской помощи;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2514242,Первое рабочее место,Медицина
Детский психолог,Образование и воспитание,от 91 890 тенге,"Частное образовательное учреждение ""ГЧП ясли-сад ""Сыр перзенті""",Вакансия опубликована 09.08.2022,Адреса нет,полный день,Проектная работа,Диагностика нарушений психической деятельности субъекта;,https://enbek.kz/ru/vacancy/detskii-psikholog~2514245,Первое рабочее место,
Делопроизводитель,HR и секретариат,от 91 890 тенге,"Товарищество с ограниченной ответственностью ""Lab Service company""",Вакансия опубликована 09.08.2022,Адреса нет,полный день,Проектная работа,Ведение электронной базы данных;,https://enbek.kz/ru/vacancy/deloproizvoditel~2514191,Первое рабочее место,Менеджмент
Техник-программист,IT и телекоммуникации,от 91 890 тенге,"Товарищество с ограниченной ответственностью ""Lab Service company""",Вакансия опубликована 09.08.2022,Адреса нет,полный день,Проектная работа,Испытание узлов и деталей для промышленного робота;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2514192,Первое рабочее место,IT
Помощник воспитателя,Образование и воспитание,от 91 890 тенге,"Негосударственный образовательное учреждение ясли-сад ""Ансар-Каусар""",Вакансия опубликована 28.07.2022,Адреса нет,полный день,Проектная работа,Уход за младенцем;,https://enbek.kz/ru/vacancy/pomoshchnik-vospitatelya~2485600,Первое рабочее место,
Воспитатель,Образование и воспитание,от 95 400 тенге,"учреждение детский сад ""Сыр көжегі""",Вакансия опубликована 28.07.2022,Адреса нет,полный день,Проектная работа,Проведение воспитательных мероприятий;,https://enbek.kz/ru/vacancy/vospitatel~2480857,Первое рабочее место,
Воспитатель,Образование и воспитание,от 95 400 тенге,"Учреждение ""Частный ясли сад ""Лаззат анам""",Вакансия опубликована 19.07.2022,Адреса нет,полный день,Проектная работа,Проведение воспитательных мероприятий;,https://enbek.kz/ru/vacancy/vospitatel~2470717,Первое рабочее место,
Воспитатель,Образование и воспитание,от 95 400 тенге,"Учреждения частный детский ясли сад ""Шөмекей Жас-Нұр""",Вакансия опубликована 18.07.2022,Адреса нет,полный день,Проектная работа,Проведение воспитательных мероприятий;,https://enbek.kz/ru/vacancy/vospitatel~2459446,Первое рабочее место,
Методист по физической культуре,Культура и спорт,от 95 400 тенге,"Учреждение ясли детский сад ""Алтын бөбегім""",Вакансия опубликована 12.07.2022,Адреса нет,полный день,Проектная работа,Проведение групповых и индивидуальных занятий;,https://enbek.kz/ru/vacancy/metodist-po-fizicheskoi-kulture~2456732,Первое рабочее место,
